Index,Device,Time,Lon,Lat,Power Headroom
582,UE1,22-06-22 11:12:19.829,,,63
583,UE1,22-06-22 11:12:20.844,,,63
584,UE1,22-06-22 11:12:21.845,,,63
585,UE1,22-06-22 11:12:22.847,,,63
586,UE1,22-06-22 11:12:24.858,,,63
587,UE1,22-06-22 11:12:25.852,,,63
588,UE1,22-06-22 11:12:26.855,,,63
589,UE1,22-06-22 11:12:27.863,,,63
590,UE1,22-06-22 11:12:28.852,,,63
591,UE1,22-06-22 11:12:29.850,,,63
592,UE1,22-06-22 11:12:30.860,,,63
593,UE1,22-06-22 11:12:32.880,,,63
594,UE1,22-06-22 11:12:33.912,,,63
595,UE1,22-06-22 11:12:34.930,,,63
596,UE1,22-06-22 11:12:36.937,,,59
597,UE1,22-06-22 11:12:37.940,,,61
598,UE1,22-06-22 11:12:38.937,,,62
599,UE1,22-06-22 11:12:39.940,,,63
600,UE1,22-06-22 11:12:40.949,,,63
601,UE1,22-06-22 11:12:41.944,,,63
602,UE1,22-06-22 11:12:42.945,,,63
603,UE1,22-06-22 11:12:44.942,,,63
604,UE1,22-06-22 11:12:45.945,,,63
605,UE1,22-06-22 11:12:46.955,,,63
606,UE1,22-06-22 11:12:47.977,,,63
607,UE1,22-06-22 11:12:48.988,,,63
608,UE1,22-06-22 11:12:49.997,,,63
609,UE1,22-06-22 11:12:50.993,,,63
610,UE1,22-06-22 11:12:53.001,,,63
611,UE1,22-06-22 11:12:54.004,,,63
612,UE1,22-06-22 11:12:55.007,,,63
613,UE1,22-06-22 11:12:57.009,,,63
614,UE1,22-06-22 11:12:58.004,,,62
615,UE1,22-06-22 11:12:59.022,,,62
616,UE1,22-06-22 11:13:01.044,,,62
617,UE1,22-06-22 11:13:02.067,,,63
618,UE1,22-06-22 11:13:03.131,,,62
619,UE1,22-06-22 11:13:05.130,,,63
620,UE1,22-06-22 11:13:06.130,,,63
621,UE1,22-06-22 11:13:07.133,,,63
622,UE1,22-06-22 11:13:08.136,,,63
623,UE1,22-06-22 11:13:09.139,,,63
624,UE1,22-06-22 11:13:10.146,,,63
625,UE1,22-06-22 11:13:11.182,,,58
626,UE1,22-06-22 11:13:12.191,,,63
627,UE1,22-06-22 11:13:13.199,,,63
628,UE1,22-06-22 11:13:14.207,,,63
629,UE1,22-06-22 11:13:15.202,,,63
630,UE1,22-06-22 11:13:16.213,,,63
631,UE1,22-06-22 11:13:17.238,,,63
632,UE1,22-06-22 11:13:18.237,,,63
633,UE1,22-06-22 11:13:19.235,,,63
634,UE1,22-06-22 11:13:20.243,,,63
635,UE1,22-06-22 11:13:21.237,,,63
636,UE1,22-06-22 11:13:22.229,,,63
637,UE1,22-06-22 11:13:23.238,,,63
638,UE1,22-06-22 11:13:24.239,,,63
639,UE1,22-06-22 11:13:25.237,,,63
640,UE1,22-06-22 11:13:26.242,,,63
641,UE1,22-06-22 11:13:27.231,,,63
642,UE1,22-06-22 11:13:28.234,,,63
643,UE1,22-06-22 11:13:29.245,,,63
644,UE1,22-06-22 11:13:30.255,,,63
645,UE1,22-06-22 11:13:31.245,,,63
646,UE1,22-06-22 11:13:32.304,,,63
647,UE1,22-06-22 11:13:33.296,,,63
648,UE1,22-06-22 11:13:34.303,,,63
649,UE1,22-06-22 11:13:35.304,,,63
650,UE1,22-06-22 11:13:37.301,,,63
651,UE1,22-06-22 11:13:38.302,,,63
652,UE1,22-06-22 11:13:39.314,,,63
653,UE1,22-06-22 11:13:40.314,,,63
654,UE1,22-06-22 11:13:41.320,,,63
655,UE1,22-06-22 11:13:42.343,,,63
656,UE1,22-06-22 11:13:43.356,,,63
657,UE1,22-06-22 11:13:44.388,,,63
658,UE1,22-06-22 11:13:45.403,,,63
659,UE1,22-06-22 11:13:46.389,,,63
660,UE1,22-06-22 11:13:47.379,,,63
661,UE1,22-06-22 11:13:48.383,,,63
662,UE1,22-06-22 11:13:49.440,,,63
663,UE1,22-06-22 11:13:50.448,,,63
664,UE1,22-06-22 11:13:51.445,,,63
665,UE1,22-06-22 11:13:52.452,,,63
666,UE1,22-06-22 11:13:53.480,,,63
667,UE1,22-06-22 11:13:54.518,,,63
668,UE1,22-06-22 11:13:55.514,,,63
669,UE1,22-06-22 11:13:56.518,,,63
670,UE1,22-06-22 11:13:57.521,,,63
671,UE1,22-06-22 11:13:58.517,,,63
672,UE1,22-06-22 11:13:59.526,,,63
673,UE1,22-06-22 11:14:00.547,,,63
674,UE1,22-06-22 11:14:01.540,,,63
675,UE1,22-06-22 11:14:02.551,,,63
676,UE1,22-06-22 11:14:03.550,,,63
677,UE1,22-06-22 11:14:04.589,,,63
678,UE1,22-06-22 11:14:05.605,,,63
679,UE1,22-06-22 11:14:06.616,,,63
680,UE1,22-06-22 11:14:07.615,,,63
681,UE1,22-06-22 11:14:08.624,,,63
682,UE1,22-06-22 11:14:09.618,,,63
683,UE1,22-06-22 11:14:10.619,,,63
684,UE1,22-06-22 11:14:11.639,,,63
685,UE1,22-06-22 11:14:12.627,,,63
686,UE1,22-06-22 11:14:13.648,,,63
687,UE1,22-06-22 11:14:14.641,,,63
688,UE1,22-06-22 11:14:15.653,,,63
689,UE1,22-06-22 11:14:16.638,,,63
690,UE1,22-06-22 11:14:17.640,,,63
691,UE1,22-06-22 11:14:18.652,,,63
692,UE1,22-06-22 11:14:19.699,,,63
693,UE1,22-06-22 11:14:20.710,,,63
694,UE1,22-06-22 11:14:21.707,,,63
695,UE1,22-06-22 11:14:22.716,,,63
696,UE1,22-06-22 11:14:23.727,,,63
697,UE1,22-06-22 11:14:24.730,,,63
698,UE1,22-06-22 11:14:25.733,,,63
699,UE1,22-06-22 11:14:26.728,,,63
700,UE1,22-06-22 11:14:27.731,,,63
701,UE1,22-06-22 11:14:28.727,,,63
702,UE1,22-06-22 11:14:29.725,,,63
703,UE1,22-06-22 11:14:30.731,,,63
704,UE1,22-06-22 11:14:31.737,,,63
705,UE1,22-06-22 11:14:32.731,,,63
706,UE1,22-06-22 11:14:33.736,,,63
707,UE1,22-06-22 11:14:34.746,,,63
708,UE1,22-06-22 11:14:35.749,,,63
709,UE1,22-06-22 11:14:36.764,,,63
710,UE1,22-06-22 11:14:37.762,,,63
711,UE1,22-06-22 11:14:38.762,,,63
712,UE1,22-06-22 11:14:39.766,,,63
713,UE1,22-06-22 11:14:40.770,,,63
714,UE1,22-06-22 11:14:41.765,,,63
715,UE1,22-06-22 11:14:42.771,,,62
716,UE1,22-06-22 11:14:43.789,,,63
717,UE1,22-06-22 11:14:44.779,,,63
718,UE1,22-06-22 11:14:45.790,,,63
719,UE1,22-06-22 11:14:46.791,,,63
720,UE1,22-06-22 11:14:47.785,,,63
721,UE1,22-06-22 11:14:48.791,,,63
722,UE1,22-06-22 11:14:49.797,,,63
723,UE1,22-06-22 11:14:50.791,,,63
724,UE1,22-06-22 11:14:51.794,,,63
725,UE1,22-06-22 11:14:52.799,,,63
726,UE1,22-06-22 11:14:53.802,,,63
727,UE1,22-06-22 11:14:54.804,,,63
728,UE1,22-06-22 11:14:55.820,,,63
729,UE1,22-06-22 11:14:56.835,,,63
730,UE1,22-06-22 11:14:57.864,,,63
731,UE1,22-06-22 11:14:58.875,,,63
732,UE1,22-06-22 11:14:59.879,,,63
733,UE1,22-06-22 11:15:00.880,,,63
734,UE1,22-06-22 11:15:01.880,,,63
735,UE1,22-06-22 11:15:02.883,,,63
736,UE1,22-06-22 11:15:03.897,,,63
737,UE1,22-06-22 11:15:04.895,,,63
738,UE1,22-06-22 11:15:05.890,,,63
739,UE1,22-06-22 11:15:06.895,,,63
740,UE1,22-06-22 11:15:07.900,,,63
741,UE1,22-06-22 11:15:08.888,,,63
742,UE1,22-06-22 11:15:09.896,,,63
743,UE1,22-06-22 11:15:10.902,,,63
744,UE1,22-06-22 11:15:11.894,,,63
745,UE1,22-06-22 11:15:12.893,,,63
746,UE1,22-06-22 11:15:13.898,,,63
747,UE1,22-06-22 11:15:14.899,,,63
748,UE1,22-06-22 11:15:15.905,,,63
749,UE1,22-06-22 11:15:16.907,,,63
750,UE1,22-06-22 11:15:17.893,,,63
751,UE1,22-06-22 11:15:18.902,,,63
752,UE1,22-06-22 11:15:19.904,,,63
753,UE1,22-06-22 11:15:20.901,,,63
754,UE1,22-06-22 11:15:21.907,,,63
755,UE1,22-06-22 11:15:22.904,,,63
756,UE1,22-06-22 11:15:23.902,,,63
757,UE1,22-06-22 11:15:24.908,,,63
758,UE1,22-06-22 11:15:26.918,,,63
759,UE1,22-06-22 11:15:27.913,,,63
760,UE1,22-06-22 11:15:28.921,,,63
761,UE1,22-06-22 11:15:30.956,,,63
762,UE1,22-06-22 11:15:31.990,,,63
763,UE1,22-06-22 11:15:33.049,,,63
764,UE1,22-06-22 11:15:34.054,,,63
765,UE1,22-06-22 11:15:35.053,,,63
766,UE1,22-06-22 11:15:36.058,,,63
767,UE1,22-06-22 11:15:37.057,,,63
768,UE1,22-06-22 11:15:39.056,,,63
769,UE1,22-06-22 11:15:40.053,,,63
770,UE1,22-06-22 11:15:41.081,,,63
771,UE1,22-06-22 11:15:42.090,,,63
772,UE1,22-06-22 11:15:43.112,,,63
773,UE1,22-06-22 11:15:44.108,,,63
774,UE1,22-06-22 11:15:45.112,,,63
775,UE1,22-06-22 11:15:46.114,,,63
776,UE1,22-06-22 11:15:47.114,,,63
777,UE1,22-06-22 11:15:48.175,,,63
778,UE1,22-06-22 11:15:49.163,,,63
779,UE1,22-06-22 11:15:50.168,,,63
780,UE1,22-06-22 11:15:51.162,,,59
781,UE1,22-06-22 11:15:52.164,,,63
782,UE1,22-06-22 11:15:53.170,,,63
783,UE1,22-06-22 11:15:55.168,,,63
784,UE1,22-06-22 11:15:56.219,,,63
785,UE1,22-06-22 11:15:57.232,,,63
786,UE1,22-06-22 11:15:58.283,,,63
787,UE1,22-06-22 11:15:59.286,,,63
788,UE1,22-06-22 11:16:00.316,,,63
789,UE1,22-06-22 11:16:01.319,,,63
790,UE1,22-06-22 11:16:02.312,,,63
791,UE1,22-06-22 11:16:03.313,,,62
792,UE1,22-06-22 11:16:04.308,,,63
793,UE1,22-06-22 11:16:05.309,,,63
794,UE1,22-06-22 11:16:07.312,,,63
795,UE1,22-06-22 11:16:08.374,,,63
796,UE1,22-06-22 11:16:09.368,,,63
797,UE1,22-06-22 11:16:11.387,,,63
798,UE1,22-06-22 11:16:12.405,,,63
799,UE1,22-06-22 11:16:13.451,,,63
800,UE1,22-06-22 11:16:15.454,,,63
801,UE1,22-06-22 11:16:16.456,,,63
802,UE1,22-06-22 11:16:17.456,,,63
803,UE1,22-06-22 11:16:18.467,,,63
804,UE1,22-06-22 11:16:19.462,,,63
805,UE1,22-06-22 11:16:21.469,,,63
806,UE1,22-06-22 11:16:22.496,,,63
807,UE1,22-06-22 11:16:23.532,,,63
808,UE1,22-06-22 11:16:24.523,,,63
809,UE1,22-06-22 11:16:25.521,,,63
810,UE1,22-06-22 11:16:26.528,,,63
811,UE1,22-06-22 11:16:27.520,,,63
812,UE1,22-06-22 11:16:28.524,,,63
813,UE1,22-06-22 11:16:29.533,,,63
814,UE1,22-06-22 11:16:30.534,,,63
815,UE1,22-06-22 11:16:31.528,,,63
816,UE1,22-06-22 11:16:32.536,,,63
817,UE1,22-06-22 11:16:33.529,,,63
818,UE1,22-06-22 11:16:34.538,,,63
819,UE1,22-06-22 11:16:35.566,,,63
820,UE1,22-06-22 11:16:36.570,,,63
821,UE1,22-06-22 11:16:37.564,,,63
822,UE1,22-06-22 11:16:38.612,,,63
823,UE1,22-06-22 11:16:39.612,,,63
824,UE1,22-06-22 11:16:41.629,,,63
825,UE1,22-06-22 11:16:42.622,,,63
826,UE1,22-06-22 11:16:43.627,,,63
827,UE1,22-06-22 11:16:44.643,,,63
828,UE1,22-06-22 11:16:45.682,,,63
829,UE1,22-06-22 11:16:46.680,,,63
830,UE1,22-06-22 11:16:47.677,,,63
831,UE1,22-06-22 11:16:48.690,,,63
832,UE1,22-06-22 11:16:49.696,,,63
833,UE1,22-06-22 11:16:50.695,,,63
834,UE1,22-06-22 11:16:51.693,,,63
835,UE1,22-06-22 11:16:52.702,,,63
836,UE1,22-06-22 11:16:53.708,,,63
837,UE1,22-06-22 11:16:54.701,,,63
838,UE1,22-06-22 11:16:55.708,,,63
839,UE1,22-06-22 11:16:56.763,,,63
840,UE1,22-06-22 11:16:57.772,,,63
841,UE1,22-06-22 11:16:58.767,,,63
842,UE1,22-06-22 11:16:59.766,,,63
843,UE1,22-06-22 11:17:00.785,,,63
844,UE1,22-06-22 11:17:01.780,,,63
845,UE1,22-06-22 11:17:02.792,,,63
846,UE1,22-06-22 11:17:03.802,,,63
847,UE1,22-06-22 11:17:04.858,,,63
848,UE1,22-06-22 11:17:05.860,,,63
849,UE1,22-06-22 11:17:06.860,,,63
850,UE1,22-06-22 11:17:07.868,,,63
851,UE1,22-06-22 11:17:08.869,,,63
852,UE1,22-06-22 11:17:09.875,,,63
853,UE1,22-06-22 11:17:10.878,,,63
854,UE1,22-06-22 11:17:11.876,,,63
855,UE1,22-06-22 11:17:12.874,,,63
856,UE1,22-06-22 11:17:14.875,,,63
857,UE1,22-06-22 11:17:15.879,,,63
858,UE1,22-06-22 11:17:16.882,,,63
859,UE1,22-06-22 11:17:17.908,,,63
860,UE1,22-06-22 11:17:18.939,,,63
861,UE1,22-06-22 11:17:19.939,,,63
862,UE1,22-06-22 11:17:20.942,,,63
863,UE1,22-06-22 11:17:22.998,,,63
864,UE1,22-06-22 11:17:24.000,,,63
865,UE1,22-06-22 11:17:24.999,,,63
866,UE1,22-06-22 11:17:27.013,,,63
867,UE1,22-06-22 11:17:28.019,,,63
868,UE1,22-06-22 11:17:29.012,,,63
869,UE1,22-06-22 11:17:30.014,,,63
870,UE1,22-06-22 11:17:31.022,,,63
871,UE1,22-06-22 11:17:32.016,,,63
872,UE1,22-06-22 11:17:33.028,,,63
873,UE1,22-06-22 11:17:34.024,,,63
874,UE1,22-06-22 11:17:35.030,,,63
875,UE1,22-06-22 11:17:36.034,,,63
876,UE1,22-06-22 11:17:37.030,,,63
877,UE1,22-06-22 11:17:39.038,,,63
878,UE1,22-06-22 11:17:40.031,,,63
879,UE1,22-06-22 11:17:41.031,,,63
880,UE1,22-06-22 11:17:43.026,,,63
881,UE1,22-06-22 11:17:44.026,,,63
882,UE1,22-06-22 11:17:45.032,,,63
883,UE1,22-06-22 11:17:46.024,,,63
884,UE1,22-06-22 11:17:47.042,,,63
885,UE1,22-06-22 11:17:48.044,,,63
886,UE1,22-06-22 11:17:49.038,,,63
887,UE1,22-06-22 11:17:50.037,,,63
888,UE1,22-06-22 11:17:51.038,,,63
889,UE1,22-06-22 11:17:52.095,,,63
890,UE1,22-06-22 11:17:53.103,,,63
891,UE1,22-06-22 11:17:54.092,,,63
892,UE1,22-06-22 11:17:55.094,,,63
893,UE1,22-06-22 11:17:56.098,,,63
894,UE1,22-06-22 11:17:57.096,,,63
895,UE1,22-06-22 11:17:59.113,,,63
896,UE1,22-06-22 11:18:00.110,,,63
897,UE1,22-06-22 11:18:01.123,,,63
898,UE1,22-06-22 11:18:02.121,,,63
899,UE1,22-06-22 11:18:03.122,,,63
900,UE1,22-06-22 11:18:04.133,,,63
901,UE1,22-06-22 11:18:05.170,,,63
902,UE1,22-06-22 11:18:06.204,,,63
903,UE1,22-06-22 11:18:07.218,,,63
904,UE1,22-06-22 11:18:08.259,,,63
905,UE1,22-06-22 11:18:09.290,,,63
906,UE1,22-06-22 11:18:11.310,,,63
907,UE1,22-06-22 11:18:12.310,,,63
908,UE1,22-06-22 11:18:13.306,,,63
909,UE1,22-06-22 11:18:14.319,,,63
910,UE1,22-06-22 11:18:15.329,,,63
911,UE1,22-06-22 11:18:16.325,,,63
912,UE1,22-06-22 11:18:17.332,,,63
913,UE1,22-06-22 11:18:19.354,,,63
914,UE1,22-06-22 11:18:20.405,,,63
915,UE1,22-06-22 11:18:21.413,,,63
916,UE1,22-06-22 11:18:23.479,,,63
917,UE1,22-06-22 11:18:24.478,,,63
918,UE1,22-06-22 11:18:25.475,,,63
919,UE1,22-06-22 11:18:26.478,,,63
920,UE1,22-06-22 11:18:27.469,,,63
921,UE1,22-06-22 11:18:28.486,,,63
922,UE1,22-06-22 11:18:29.494,,,63
923,UE1,22-06-22 11:18:30.500,,,63
924,UE1,22-06-22 11:18:31.539,,,63
925,UE1,22-06-22 11:18:32.563,,,63
926,UE1,22-06-22 11:18:33.552,,,63
927,UE1,22-06-22 11:18:34.563,,,63
928,UE1,22-06-22 11:18:35.562,,,63
929,UE1,22-06-22 11:18:36.554,,,63
930,UE1,22-06-22 11:18:37.560,,,63
931,UE1,22-06-22 11:18:38.561,,,63
932,UE1,22-06-22 11:18:39.558,,,63
933,UE1,22-06-22 11:18:40.560,,,63
934,UE1,22-06-22 11:18:41.562,,,63
935,UE1,22-06-22 11:18:42.579,,,63
936,UE1,22-06-22 11:18:43.576,,,63
937,UE1,22-06-22 11:18:44.576,,,63
938,UE1,22-06-22 11:18:45.583,,,63
939,UE1,22-06-22 11:18:46.613,,,63
940,UE1,22-06-22 11:18:47.602,,,63
941,UE1,22-06-22 11:18:48.614,,,63
942,UE1,22-06-22 11:18:49.657,,,63
943,UE1,22-06-22 11:18:50.661,,,63
944,UE1,22-06-22 11:18:51.663,,,63
945,UE1,22-06-22 11:18:52.654,,,63
946,UE1,22-06-22 11:18:53.666,,,63
947,UE1,22-06-22 11:18:54.710,,,63
948,UE1,22-06-22 11:18:55.720,,,63
949,UE1,22-06-22 11:18:56.720,,,63
950,UE1,22-06-22 11:18:57.731,,,63
951,UE1,22-06-22 11:18:58.738,,,63
952,UE1,22-06-22 11:18:59.791,,,63
953,UE1,22-06-22 11:19:00.791,,,63
954,UE1,22-06-22 11:19:01.803,,,63
955,UE1,22-06-22 11:19:02.794,,,63
956,UE1,22-06-22 11:19:03.793,,,63
957,UE1,22-06-22 11:19:04.800,,,63
958,UE1,22-06-22 11:19:05.794,,,63
959,UE1,22-06-22 11:19:06.800,,,63
960,UE1,22-06-22 11:19:07.796,,,63
961,UE1,22-06-22 11:19:08.800,,,63
962,UE1,22-06-22 11:19:09.805,,,63
963,UE1,22-06-22 11:19:10.803,,,63
964,UE1,22-06-22 11:19:11.802,,,63
965,UE1,22-06-22 11:19:12.792,,,63
966,UE1,22-06-22 11:19:13.796,,,63
967,UE1,22-06-22 11:19:14.796,,,63
968,UE1,22-06-22 11:19:15.802,,,63
969,UE1,22-06-22 11:19:16.816,,,63
970,UE1,22-06-22 11:19:17.859,,,63
971,UE1,22-06-22 11:19:18.859,,,63
972,UE1,22-06-22 11:19:19.851,,,63
973,UE1,22-06-22 11:19:20.856,,,63
974,UE1,22-06-22 11:19:21.870,,,63
975,UE1,22-06-22 11:19:22.872,,,63
976,UE1,22-06-22 11:19:23.870,,,63
977,UE1,22-06-22 11:19:24.873,,,63
978,UE1,22-06-22 11:19:25.880,,,63
979,UE1,22-06-22 11:19:26.865,,,63
980,UE1,22-06-22 11:19:27.871,,,63
981,UE1,22-06-22 11:19:28.880,,,63
982,UE1,22-06-22 11:19:29.877,,,63
983,UE1,22-06-22 11:19:30.888,,,63
984,UE1,22-06-22 11:19:31.887,,,63
985,UE1,22-06-22 11:19:32.951,,,63
986,UE1,22-06-22 11:19:33.956,,,63
987,UE1,22-06-22 11:19:34.951,,,63
988,UE1,22-06-22 11:19:35.952,,,63
989,UE1,22-06-22 11:19:36.960,,,63
990,UE1,22-06-22 11:19:37.955,,,63
991,UE1,22-06-22 11:19:38.955,,,63
992,UE1,22-06-22 11:19:39.955,,,63
993,UE1,22-06-22 11:19:40.965,,,63
994,UE1,22-06-22 11:19:41.972,,,63
995,UE1,22-06-22 11:19:42.965,,,63
996,UE1,22-06-22 11:19:43.966,,,63
997,UE1,22-06-22 11:19:45.027,,,63
998,UE1,22-06-22 11:19:46.027,,,63
999,UE1,22-06-22 11:19:47.023,,,63
1000,UE1,22-06-22 11:19:49.017,,,63
1001,UE1,22-06-22 11:19:50.012,,,63
1002,UE1,22-06-22 11:19:51.028,,,63
1003,UE1,22-06-22 11:19:53.094,,,63
1004,UE1,22-06-22 11:19:54.092,,,63
1005,UE1,22-06-22 11:19:55.091,,,63
1006,UE1,22-06-22 11:19:56.096,,,63
1007,UE1,22-06-22 11:19:57.097,,,63
1008,UE1,22-06-22 11:19:58.101,,,63
1009,UE1,22-06-22 11:19:59.099,,,63
1010,UE1,22-06-22 11:20:00.108,,,63
1011,UE1,22-06-22 11:20:01.120,,,63
1012,UE1,22-06-22 11:20:02.116,,,63
1013,UE1,22-06-22 11:20:03.122,,,63
1014,UE1,22-06-22 11:20:04.134,,,63
1015,UE1,22-06-22 11:20:05.136,,,63
1016,UE1,22-06-22 11:20:06.147,,,63
1017,UE1,22-06-22 11:20:07.172,,,63
1018,UE1,22-06-22 11:20:08.172,,,63
1019,UE1,22-06-22 11:20:09.199,,,63
1020,UE1,22-06-22 11:20:10.270,,,63
1021,UE1,22-06-22 11:20:11.336,,,63
1022,UE1,22-06-22 11:20:12.339,,,63
1023,UE1,22-06-22 11:20:13.336,,,63
1024,UE1,22-06-22 11:20:14.395,,,63
1025,UE1,22-06-22 11:20:15.405,,,63
1026,UE1,22-06-22 11:20:16.410,,,63
1027,UE1,22-06-22 11:20:17.412,,,63
1028,UE1,22-06-22 11:20:18.421,,,63
1029,UE1,22-06-22 11:20:19.472,,,63
1030,UE1,22-06-22 11:20:20.486,,,63
1031,UE1,22-06-22 11:20:21.481,,,63
1032,UE1,22-06-22 11:20:22.487,,,63
1033,UE1,22-06-22 11:20:23.491,,,63
1034,UE1,22-06-22 11:20:24.486,,,63
1035,UE1,22-06-22 11:20:25.479,,,63
1036,UE1,22-06-22 11:20:26.488,,,63
1037,UE1,22-06-22 11:20:27.495,,,63
1038,UE1,22-06-22 11:20:28.507,,,63
1039,UE1,22-06-22 11:20:29.502,,,63
1040,UE1,22-06-22 11:20:30.504,,,63
1041,UE1,22-06-22 11:20:31.521,,,63
1042,UE1,22-06-22 11:20:32.523,,,63
1043,UE1,22-06-22 11:20:33.529,,,63
1044,UE1,22-06-22 11:20:34.588,,,63
1045,UE1,22-06-22 11:20:35.583,,,63
1046,UE1,22-06-22 11:20:36.590,,,63
1047,UE1,22-06-22 11:20:37.652,,,63
1048,UE1,22-06-22 11:20:38.643,,,63
1049,UE1,22-06-22 11:20:39.647,,,63
1050,UE1,22-06-22 11:20:40.650,,,63
1051,UE1,22-06-22 11:20:41.648,,,63
1052,UE1,22-06-22 11:20:42.647,,,63
1053,UE1,22-06-22 11:20:43.650,,,63
1054,UE1,22-06-22 11:20:44.646,,,63
1055,UE1,22-06-22 11:20:45.651,,,63
1056,UE1,22-06-22 11:20:46.667,,,63
1057,UE1,22-06-22 11:20:47.713,,,63
1058,UE1,22-06-22 11:20:48.715,,,63
1059,UE1,22-06-22 11:20:49.725,,,63
1060,UE1,22-06-22 11:20:50.761,,,63
1061,UE1,22-06-22 11:20:51.788,,,63
1062,UE1,22-06-22 11:20:52.784,,,63
1063,UE1,22-06-22 11:20:53.787,,,63
1064,UE1,22-06-22 11:20:54.781,,,63
1065,UE1,22-06-22 11:20:55.784,,,63
1066,UE1,22-06-22 11:20:57.790,,,63
1067,UE1,22-06-22 11:20:58.793,,,63
1068,UE1,22-06-22 11:20:59.796,,,63
1069,UE1,22-06-22 11:21:00.792,,,63
1070,UE1,22-06-22 11:21:01.795,,,63
1071,UE1,22-06-22 11:21:02.800,,,63
1072,UE1,22-06-22 11:21:03.804,,,63
1073,UE1,22-06-22 11:21:04.814,,,63
1074,UE1,22-06-22 11:21:05.848,,,63
1075,UE1,22-06-22 11:21:06.857,,,63
1076,UE1,22-06-22 11:21:07.865,,,63
1077,UE1,22-06-22 11:21:08.861,,,63
1078,UE1,22-06-22 11:21:09.864,,,63
1079,UE1,22-06-22 11:21:10.862,,,63
1080,UE1,22-06-22 11:21:11.874,,,63
1081,UE1,22-06-22 11:21:12.906,,,63
1082,UE1,22-06-22 11:21:13.920,,,63
1083,UE1,22-06-22 11:21:14.924,,,63
1084,UE1,22-06-22 11:21:15.933,,,63
1085,UE1,22-06-22 11:21:17.923,,,63
1086,UE1,22-06-22 11:21:18.927,,,63
1087,UE1,22-06-22 11:21:19.916,,,63
1088,UE1,22-06-22 11:21:20.930,,,63
1089,UE1,22-06-22 11:21:21.931,,,63
1090,UE1,22-06-22 11:21:22.935,,,63
1091,UE1,22-06-22 11:21:23.939,,,63
1092,UE1,22-06-22 11:21:24.933,,,63
1093,UE1,22-06-22 11:21:25.944,,,63
1094,UE1,22-06-22 11:21:26.944,,,63
1095,UE1,22-06-22 11:21:27.941,,,63
1096,UE1,22-06-22 11:21:28.943,,,63
1097,UE1,22-06-22 11:21:29.947,,,63
1098,UE1,22-06-22 11:21:30.950,,,63
1099,UE1,22-06-22 11:21:31.955,,,63
1100,UE1,22-06-22 11:21:32.956,,,63
1101,UE1,22-06-22 11:21:33.949,,,63
1102,UE1,22-06-22 11:21:34.966,,,63
1103,UE1,22-06-22 11:21:35.980,,,63
1104,UE1,22-06-22 11:21:36.990,,,63
1105,UE1,22-06-22 11:21:38.021,,,63
1106,UE1,22-06-22 11:21:39.031,,,63
1107,UE1,22-06-22 11:21:40.034,,,63
1108,UE1,22-06-22 11:21:41.060,,,63
1109,UE1,22-06-22 11:21:42.056,,,63
1110,UE1,22-06-22 11:21:43.092,,,63
1111,UE1,22-06-22 11:21:44.098,,,63
1112,UE1,22-06-22 11:21:45.104,,,63
1113,UE1,22-06-22 11:21:46.103,,,63
1114,UE1,22-06-22 11:21:47.108,,,63
1115,UE1,22-06-22 11:21:48.112,,,63
1116,UE1,22-06-22 11:21:49.103,,,63
1117,UE1,22-06-22 11:21:50.108,,,63
1118,UE1,22-06-22 11:21:51.111,,,63
1119,UE1,22-06-22 11:21:52.109,,,63
1120,UE1,22-06-22 11:21:53.112,,,63
1121,UE1,22-06-22 11:21:54.120,,,63
1122,UE1,22-06-22 11:21:55.117,,,63
1123,UE1,22-06-22 11:21:56.114,,,63
1124,UE1,22-06-22 11:21:57.111,,,63
1125,UE1,22-06-22 11:21:58.105,,,63
1126,UE1,22-06-22 11:21:59.109,,,63
1127,UE1,22-06-22 11:22:00.107,,,63
1128,UE1,22-06-22 11:22:01.146,,,63
1129,UE1,22-06-22 11:22:02.151,,,63
1130,UE1,22-06-22 11:22:03.162,,,63
1131,UE1,22-06-22 11:22:04.232,,,63
1132,UE1,22-06-22 11:22:05.288,,,63
1133,UE1,22-06-22 11:22:06.336,,,63
1134,UE1,22-06-22 11:22:07.339,,,63
1135,UE1,22-06-22 11:22:08.340,,,63
1136,UE1,22-06-22 11:22:09.344,,,63
1137,UE1,22-06-22 11:22:11.344,,,63
1138,UE1,22-06-22 11:22:12.342,,,63
1139,UE1,22-06-22 11:22:13.358,,,63
1140,UE1,22-06-22 11:22:14.368,,,63
1141,UE1,22-06-22 11:22:15.423,,,63
1142,UE1,22-06-22 11:22:16.421,,,63
1143,UE1,22-06-22 11:22:17.423,,,63
1144,UE1,22-06-22 11:22:18.421,,,63
1145,UE1,22-06-22 11:22:19.423,,,63
1146,UE1,22-06-22 11:22:20.434,,,63
1147,UE1,22-06-22 11:22:21.425,,,63
1148,UE1,22-06-22 11:22:22.441,,,63
1149,UE1,22-06-22 11:22:23.475,,,63
1150,UE1,22-06-22 11:22:24.495,,,63
1151,UE1,22-06-22 11:22:25.499,,,63
1152,UE1,22-06-22 11:22:26.505,,,63
1153,UE1,22-06-22 11:22:27.495,,,63
1154,UE1,22-06-22 11:22:28.498,,,63
1155,UE1,22-06-22 11:22:29.500,,,63
1156,UE1,22-06-22 11:22:30.492,,,63
